(6,6)
(2,0)
(7,1)
(5,4)
(8,3)
(8,0)
(7,0)
(3,2)
(1,7)
(3,4)
(2,4)
(6,4)
(2,5)
(6,8)
(0,7)
(0,3)
(2,1)
(6,3)
(0,1)
(1,3)
(4,0)
(4,2)
(4,8)
(5,8)
(7,6)
(5,2)
(8,6)
(8,1)
(6,5)
(1,8)
(4,7)
(4,4)
(2,7)
(7,3)
(4,6)
