(3,5)
(2,6)
(7,0)
(3,0)
(0,2)
(1,6)
(3,1)
(2,4)
(8,3)
(7,2)
(5,6)
(8,2)
(6,6)
(2,1)
(8,5)
(6,7)
(1,3)
(5,2)
(7,7)
(4,4)
(3,3)
(2,2)
(8,8)
(6,2)
(2,7)
(6,5)
(0,7)
(0,4)
(1,5)
(5,7)
(7,5)
(3,7)
(1,4)
(5,4)
(6,4)
(4,1)
(4,5)
(4,7)
(4,3)
(2,0)
