(1,4)
(3,5)
(2,8)
(8,7)
(8,3)
(8,2)
(7,6)
(4,0)
(3,1)
(2,5)
(8,8)
(7,7)
(4,5)
(5,7)
(7,5)
(5,6)
(8,0)
(6,0)
(0,1)
(2,4)
(7,4)
(3,3)
(2,1)
(8,4)
(6,5)
(1,8)
(4,6)
(5,0)
(6,2)
(0,7)
(0,3)
(1,1)
(3,4)
(2,3)
(7,1)
(4,4)
(5,3)
(1,0)
(4,2)
(5,8)
(6,6)
(0,2)
(1,7)
(4,3)
(4,1)
(5,4)
(8,6)
